交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/5/12,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-588,-573,-513,-626,,一般,4
2023/5/12,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-635,-620,-566,-645,,一般,4
2023/5/12,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-260,-251,-,-,,一般,2
2023/5/12,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-439,-420,-442,-535,,一般,4
2023/5/12,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-534,-499,-,-,,一般,1
2023/5/12,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-46,-43,-81,,一般,2
2023/5/12,TX,202309/202403    ,-95,-95,-98,-96,-,-,4,-,-,-,-95,-95,-110,,一般,5
2023/5/15,TX,202305/202306    ,-95,-64,-99,-68,-,-,21306,-,-,-70,-68,-43,-123,,一般,6012
2023/5/15,TX,202305/202306    ,-98,-96,-100,-96,-,-,50,-,-,-93,-89,-43,-123,,盤後,0
2023/5/15,TX,202305/202307    ,-339,-339,-339,-339,-,-,1,-,-,-334,-328,-313,-383,,一般,40
2023/5/15,TX,202305/202307    ,-343,-340,-343,-340,-,-,4,-,-,-341,-337,-313,-383,,盤後,0
2023/5/15,TX,202305/202309    ,-523,-511,-531,-522,-,-,41,-,-,-522,-512,-454,-553,,一般,132
2023/5/15,TX,202305/202309    ,-523,-523,-523,-523,-,-,1,-,-,-525,-503,-454,-553,,盤後,0
2023/5/15,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-572,-550,-513,-626,,一般,3
2023/5/15,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-619,-580,-566,-645,,一般,12
2023/5/15,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-265,-260,-,-,,一般,20
2023/5/15,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-456,-410,-442,-535,,一般,50
2023/5/15,TX,202306/202403    ,-530,-530,-530,-530,-,-,5,-,-,-551,-531,-530,-530,,一般,15
2023/5/15,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-44,-43,-81,,一般,2
2023/5/15,TX,202309/202403    ,-98,-91,-98,-91,-,-,10,-,-,-,-95,-91,-110,,一般,4
2023/5/15,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-47,-36,-42,-61,,一般,1
2023/5/16,TX,202305/202306    ,-76,-59,-81,-60,-,-,10566,-,-,-62,-60,-43,-123,,一般,9994
2023/5/16,TX,202305/202306    ,-71,-69,-80,-80,-,-,599,-,-,-80,-76,-43,-123,,盤後,0
2023/5/16,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-345,-331,-313,-383,,一般,93
2023/5/16,TX,202305/202309    ,-527,-515,-538,-515,-,-,73,-,-,-518,-510,-454,-553,,一般,66
2023/5/16,TX,202305/202309    ,-530,-530,-530,-530,-,-,1,-,-,-533,-521,-454,-553,,盤後,0
2023/5/16,TX,202305/202312    ,-583,-574,-583,-574,-,-,2,-,-,-584,-571,-513,-626,,一般,8
2023/5/16,TX,202305/202403    ,-624,-624,-624,-624,-,-,1,-,-,-637,-607,-566,-645,,一般,10
2023/5/16,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-283,-263,-,-,,一般,34
2023/5/16,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-459,-448,-442,-535,,一般,30
2023/5/16,TX,202306/202403    ,-531,-531,-531,-531,-,-,1,-,-,-565,-538,-530,-531,,盤後,0
2023/5/16,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-56,-43,-81,,一般,6
2023/5/16,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-97,-91,-110,,一般,3
2023/5/16,TX,202312/202403    ,-52,-52,-52,-52,-,-,1,-,-,-58,-44,-42,-61,,一般,2
2023/5/17,TX,202305/202306    ,-62,-37,-90,-90,-,-,3239,-,-,-,-,-37,-123,,一般,10132
2023/5/17,TX,202305/202306    ,-62,-59,-67,-66,-,-,341,-,-,-67,-62,-43,-123,,盤後,0
2023/5/17,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-,-,-313,-383,,一般,37
2023/5/17,TX,202305/202307    ,-329,-329,-332,-332,-,-,4,-,-,-327,-320,-313,-383,,盤後,0
2023/5/17,TX,202305/202309    ,-502,-502,-537,-537,-,-,2,-,-,-,-,-454,-553,,一般,36
2023/5/17,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-,-,-513,-626,,一般,11
2023/5/17,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-,-,-566,-645,,一般,21
2023/5/17,TX,202306/202307    ,-280,-269,-280,-269,-,-,10,-,-,-272,-268,-269,-280,,一般,162
2023/5/17,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-457,-451,-442,-535,,一般,98
2023/5/17,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-528,-505,-,-,,一般,11
2023/5/17,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-573,-541,-530,-531,,一般,28
2023/5/17,TX,202307/202309    ,-,-,-,-,-,-,0,-,-,-187,-,-,-,,一般,2
2023/5/17,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-55,-43,-81,,一般,2
2023/5/17,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-97,-91,-110,,一般,2
2023/5/17,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-57,-43,-42,-61,,一般,2
2023/5/18,TX,202306/202307    ,-261,-260,-269,-269,-,-,45,-,-,-269,-266,-260,-280,,一般,445
2023/5/18,TX,202306/202307    ,-268,-260,-268,-262,-,-,40,-,-,-262,-258,-260,-280,,盤後,0
2023/5/18,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-385,-364,-,-,,一般,10
2023/5/18,TX,202306/202309    ,-447,-447,-447,-447,-,-,2,-,-,-448,-443,-442,-535,,一般,42
2023/5/18,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-507,-499,-,-,,一般,12
2023/5/18,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-563,-553,-530,-531,,一般,36
2023/5/18,TX,202307/202308    ,-,-,-,-,-,-,0,-,-,-109,0,-,-,,一般,3
2023/5/18,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-304,-288,-,-,,一般,5
2023/5/18,TX,202308/202309    ,-,-,-,-,-,-,0,-,-,-82,-43,-,-,,一般,8
2023/5/18,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-81,-56,-43,-81,,一般,2
2023/5/19,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-262,-259,-260,-280,,一般,291
2023/5/19,TX,202306/202307    ,-266,-261,-266,-261,-,-,12,-,-,-265,-262,-260,-280,,盤後,0
2023/5/19,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-354,-351,-,-,,一般,17
2023/5/19,TX,202306/202309    ,-437,-437,-438,-438,-,-,4,-,-,-438,-434,-437,-535,,一般,23
2023/5/19,TX,202306/202312    ,-488,-488,-488,-488,-,-,1,-,-,-494,-481,-488,-488,,一般,6
2023/5/19,TX,202307/202308    ,-,-,-,-,-,-,0,-,-,-109,-81,-,-,,一般,1
2023/5/19,TX,202308/202309    ,-,-,-,-,-,-,0,-,-,-84,25,-,-,,一般,4
2023/5/19,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-48,-43,-81,,一般,2
2023/5/22,TX,202306/202307    ,-256,-253,-256,-253,-,-,3,-,-,-253,-251,-253,-280,,一般,284
2023/5/22,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-351,-346,-,-,,一般,27
2023/5/22,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-421,-414,-437,-535,,一般,14
2023/5/22,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-477,-468,-488,-488,,一般,5
2023/5/22,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-520,-507,-530,-531,,一般,19
2023/5/22,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-279,-258,-,-,,一般,1
2023/5/22,TX,202308/202309    ,-,-,-,-,-,-,0,-,-,-71,25,-,-,,一般,2
2023/5/22,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-98,-91,-110,,一般,1
2023/5/22,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-50,-43,-42,-61,,一般,3
2023/5/23,TX,202306/202307    ,-244,-244,-244,-244,-,-,1,-,-,-245,-242,-244,-280,,一般,278
2023/5/23,TX,202306/202307    ,-251,-251,-251,-251,-,-,1,-,-,-253,-250,-251,-280,,盤後,0
2023/5/23,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-338,-331,-,-,,一般,37
2023/5/23,TX,202306/202309    ,-409,-409,-410,-410,-,-,2,-,-,-406,-401,-409,-535,,一般,40
2023/5/23,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-457,-450,-488,-488,,一般,13
2023/5/23,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-500,-492,-530,-531,,一般,28
2023/5/23,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-263,-240,-,-,,一般,1
2023/5/23,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-49,-43,-81,,一般,5
2023/5/23,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-92,-91,-110,,一般,13
2023/5/23,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-56,-37,-42,-61,,一般,2
2023/5/24,TX,202306/202307    ,-232,-232,-232,-232,-,-,2,-,-,-237,-234,-232,-280,,一般,355
2023/5/24,TX,202306/202308    ,-320,-320,-320,-320,-,-,1,-,-,-319,-313,-320,-320,,一般,61
2023/5/24,TX,202306/202309    ,-379,-379,-379,-379,-,-,1,-,-,-380,-375,-379,-535,,一般,55
2023/5/24,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-434,-426,-488,-488,,一般,3
2023/5/24,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-478,-469,-486,-531,,一般,7
2023/5/24,TX,202306/202403    ,-490,-486,-490,-486,-,-,2,-,-,-490,-471,-486,-531,,盤後,0
2023/5/24,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-246,-228,-,-,,一般,2
2023/5/24,TX,202309/202403    ,-95,-95,-95,-95,-,-,1,-,-,-,-95,-91,-110,,一般,5
2023/5/24,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-50,-36,-42,-61,,一般,2
2023/5/25,TX,202306/202307    ,-257,-252,-257,-252,-,-,23,-,-,-254,-251,-227,-280,,一般,415
2023/5/25,TX,202306/202307    ,-231,-227,-231,-227,-,-,7,-,-,-239,-236,-227,-280,,盤後,0
2023/5/25,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-328,-324,-320,-320,,一般,68
2023/5/25,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-389,-384,-379,-535,,一般,36
2023/5/25,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-447,-434,-488,-488,,一般,5
2023/5/25,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-492,-480,-470,-531,,一般,15
2023/5/25,TX,202306/202403    ,-470,-470,-470,-470,-,-,1,-,-,-466,-450,-470,-531,,盤後,0
2023/5/25,TX,202307/202308    ,-,-,-,-,-,-,0,-,-,-,-71,-,-,,一般,6
2023/5/25,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-49,-43,-81,,一般,2
2023/5/25,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-97,-91,-110,,一般,1
2023/5/25,TX,202309/202403    ,-95,-95,-95,-95,-,-,1,-,-,-99,-95,-91,-110,,盤後,0
2023/5/25,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-39,-42,-61,,一般,2
2023/5/26,TX,202306/202307    ,-258,-258,-258,-258,-,-,10,-,-,-260,-257,-227,-280,,一般,464
2023/5/26,TX,202306/202307    ,-255,-255,-260,-260,-,-,2,-,-,-258,-253,-227,-280,,盤後,0
2023/5/26,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-345,-341,-320,-320,,一般,33
2023/5/26,TX,202306/202309    ,-399,-392,-399,-392,-,-,6,-,-,-396,-392,-379,-535,,一般,46
2023/5/26,TX,202306/202309    ,-393,-393,-393,-393,-,-,1,-,-,-397,-386,-379,-535,,盤後,0
2023/5/26,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-452,-447,-488,-488,,一般,15
2023/5/26,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-496,-491,-470,-531,,一般,20
2023/5/26,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-249,-227,-,-,,一般,1
2023/5/26,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-51,-43,-81,,一般,6
2023/5/26,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-107,-96,-91,-110,,一般,2
2023/5/29,TX,202306/202307    ,-254,-247,-254,-247,-,-,110,-,-,-250,-247,-227,-280,,一般,358
2023/5/29,TX,202306/202307    ,-252,-250,-252,-250,-,-,4,-,-,-256,-251,-227,-280,,盤後,0
2023/5/29,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-337,-333,-320,-320,,一般,39
2023/5/29,TX,202306/202309    ,-393,-393,-393,-393,-,-,1,-,-,-382,-378,-379,-535,,一般,85
2023/5/29,TX,202306/202309    ,-381,-381,-381,-381,-,-,1,-,-,-393,-385,-379,-535,,盤後,0
2023/5/29,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-433,-427,-488,-488,,一般,9
2023/5/29,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-480,-475,-470,-531,,一般,14
2023/5/29,TX,202307/202308    ,-,-,-,-,-,-,0,-,-,-90,-73,-80,-80,,一般,2
2023/5/29,TX,202307/202308    ,-80,-80,-80,-80,-,-,1,-,-,-,-77,-80,-80,,盤後,0
2023/5/29,TX,202307/202403    ,-,-,-,-,-,-,0,-,-,-233,0,-,-,,一般,1
2023/5/29,TX,202308/202309    ,-,-,-,-,-,-,0,-,-,-,-41,-,-,,一般,4
2023/5/29,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-100,-97,-91,-110,,一般,2
2023/5/30,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-251,-250,-227,-280,,一般,202
2023/5/30,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-338,-334,-320,-320,,一般,19
2023/5/30,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-387,-383,-379,-535,,一般,9
2023/5/30,TX,202306/202309    ,-379,-379,-379,-379,-,-,1,-,-,-380,-376,-379,-535,,盤後,0
2023/5/30,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-436,-433,-488,-488,,一般,5
2023/5/30,TX,202306/202403    ,-479,-479,-479,-479,-,-,2,-,-,-485,-477,-470,-531,,一般,2
2023/5/30,TX,202309/202403    ,-100,-99,-100,-99,-,-,2,-,-,-101,-98,-91,-110,,一般,0
2023/5/31,TX,202306/202307    ,-250,-250,-256,-252,-,-,104,-,-,-255,-252,-227,-280,,一般,336
2023/5/31,TX,202306/202307    ,-253,-249,-263,-249,-,-,9,-,-,-252,-245,-227,-280,,盤後,0
2023/5/31,TX,202306/202308    ,-,-,-,-,-,-,0,-,-,-337,-332,-320,-320,,一般,31
2023/5/31,TX,202306/202309    ,-382,-382,-382,-382,-,-,1,-,-,-384,-380,-379,-535,,一般,31
2023/5/31,TX,202306/202312    ,-438,-438,-438,-438,-,-,1,-,-,-438,-430,-438,-488,,一般,10
2023/5/31,TX,202306/202403    ,-480,-480,-480,-480,-,-,1,-,-,-485,-479,-470,-531,,一般,5
2023/5/31,TX,202307/202308    ,-,-,-,-,-,-,0,-,-,-87,-1,-80,-80,,一般,1
